作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
1226	0001	完了	東京都	大田区	羽田空港　第1ターミナル	144-0041	東京都大田区羽田空港3-3-2		35.548694	139.783885	"https://www.google.co.jp/maps/@35.549784,139.7842707,3a,43.3y,351.87h,112.79t/data=!3m6!1e1!3m4!1sMkLSSjS9tC7IHIVQLBaoBA!2e0!7i16384!8i8192"						理系が恋に落ちたので証明してみた。	リケイガコイニオチタノデショウメイシテミタ	第9話で、夏合宿で沖縄に向かう雪村心夜たち一行が飛行機に登場していた空港。出発ロビーや第2駐車場などが描かれていました。				オオタク	リ	13	5	2	
1226	0002	完了	東京都	渋谷区	ハチ公像	150-0043	東京都渋谷区道玄坂2-1		35.659058	139.700624	-						理系が恋に落ちたので証明してみた。	リケイガコイニオチタノデショウメイシテミタ	第4話冒頭で、雪村心夜と氷室菖蒲がデートの待ち合わせをしていた場所。<br />作中の「雪村君とのデート計画」書では、名前が「東与野駅ハチ助像」となっていました。				シブヤク	リ	13	10	2	
1226	0003	完了	東京都	渋谷区	SHIBUYA109	150-0043	東京都渋谷区道玄坂2-29-1		35.659562	139.699009	"https://www.google.co.jp/maps/@35.6595398,139.6994344,3a,48.6y,272.32h,124.38t/data=!3m6!1e1!3m4!1sbF8DR8KNkRGeaemFz4dFKQ!2e0!7i16384!8i8192"						理系が恋に落ちたので証明してみた。	リケイガコイニオチタノデショウメイシテミタ	第4話の雪村心夜と氷室菖蒲のデートで、白衣でやって来た2人に耐えきれず観察・記録係の奏言葉と犬飼虎輔が2人に服を買わせていた場所。				シブヤク	リ	13	10	2	
1226	0004	完了	埼玉県	さいたま市	埼玉大学	338-8570	埼玉県さいたま市桜区大字下大久保255		35.865319	139.607344	"https://www.google.co.jp/maps/@35.8654691,139.6071697,3a,21y,154.58h,94.19t/data=!3m6!1e1!3m4!1sJddkcCOPqG1Nykw4fmMXJg!2e0!7i16384!8i8192"						理系が恋に落ちたので証明してみた。	リケイガコイニオチタノデショウメイシテミタ	物語のメイン舞台である雪村心夜と氷室菖蒲が通う「国立彩玉大学」のモデル。				サイタマシ	リ	11	1	2	
1226	0005	完了	沖縄県	那覇市	ええかげん 前	900-0014	沖縄県那覇市松尾2-10-20	ちとせ商店街ビル1F	26.214018	127.688502	-						理系が恋に落ちたので証明してみた。	リケイガコイニオチタノデショウメイシテミタ	第12話で、いなくなってしまった氷室菖蒲を探していた犬飼虎輔が、氷室が見つかったとのメッセージを受け取っていた場所。				ナハシ	リ	47	9	8	
1226	0006	完了	沖縄県	国頭郡	プリンスプラージュ沖縄専用駐車場	904-0413	沖縄県国頭郡恩納村字冨着		26.452747	127.806827	"https://www.google.co.jp/maps/@26.452656,127.8069089,3a,64.1y,300.72h,82.52t/data=!3m6!1e1!3m4!1srDbRD9wMIuLo-Gfipmu-mA!2e0!7i13312!8i6656"						理系が恋に落ちたので証明してみた。	リケイガコイニオチタノデショウメイシテミタ	第12話で、いなくなってしまった氷室菖蒲を探していた奏言葉が、氷室が見つかったとのメッセージを受け取っていた場所。				クニガミグン	リ	47	2	8	
1226	0007	完了	沖縄県	国頭郡	ホテルモントレ沖縄スパ＆リゾート	904-0413	沖縄県国頭郡恩納村字冨着1550-1		26.453775	127.805793	"https://www.google.co.jp/maps/@26.4534079,127.8065397,3a,53y,331.23h,106.56t/data=!3m6!1e1!3m4!1sgMaY4USP1N5Wg36pWhCdJw!2e0!7i13312!8i6656"						理系が恋に落ちたので証明してみた。	リケイガコイニオチタノデショウメイシテミタ	第11話の沖縄夏合宿で、雪村心夜たちが宿泊していたホテル。<br />作中ではホテル名が「ホテルレモント沖縄」になっていました。				クニガミグン	リ	47	2	8	
1226	0008	完了	沖縄県	国頭郡	沖縄美ら海水族館	905-0206	沖縄県国頭郡本部町石川424		26.693877	127.877855	"https://www.google.co.jp/maps/@26.6939189,127.8772189,2a,40.9y,80.04h,101.97t/data=!3m6!1e1!3m4!1sVK_KV0w8xd3RNveVT6jPVA!2e0!7i13312!8i6656"						理系が恋に落ちたので証明してみた。	リケイガコイニオチタノデショウメイシテミタ	第11話の沖縄夏合宿で、「朱里城大学」での研究発表を終えた一行が観光で訪れた水族館。				クニガミグン	リ	47	2	8	
1226	0009	完了	沖縄県	名護市	古宇利大橋	905-1635	沖縄県名護市字済井出		26.688927	128.018507	"https://www.google.co.jp/maps/@26.6889027,128.0185922,3a,81.4y,291.55h,81.58t/data=!3m6!1e1!3m4!1sHB9nq0VaZsq_OhjuG_jrCA!2e0!7i16384!8i8192"						理系が恋に落ちたので証明してみた。	リケイガコイニオチタノデショウメイシテミタ	第12話で、雪村心夜にプレゼントしたようとした眼鏡ケースが粉々に砕けていたショックでその場から逃げ出した氷室菖蒲が宛もなく歩いていた橋で、ヒールが折れて歩けなくなっていたところへ、雪村が迎えに来ていました。				ナゴシ	リ	47	1	8	
