作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0983	0001		東京都	杉並区	下井草3丁目		東京都杉並区下井草3										Fate/stay night [Heaven's Feel] II.lost butterfly	フェイトステイナイトヘブンズフィールツーロストバタフライ					スギナミク	フ	13	12	2	
0983	0002		東京都	杉並区	中瀬児童遊園		東京都杉並区下井草4-7-15										Fate/stay night [Heaven's Feel] II.lost butterfly	フェイトステイナイトヘブンズフィールツーロストバタフライ					スギナミク	フ	13	12	2	
0983	0003		神奈川県	横浜市	JR 戸塚駅		神奈川県横浜市戸塚区戸塚町										Fate/stay night [Heaven's Feel] II.lost butterfly	フェイトステイナイトヘブンズフィールツーロストバタフライ					ヨコハマシ	フ	14	1	2	
0983	0004		神奈川県	横浜市	見晴橋		神奈川県横浜市中区新山下2										Fate/stay night [Heaven's Feel] II.lost butterfly	フェイトステイナイトヘブンズフィールツーロストバタフライ					ヨコハマシ	フ	14	1	2	
0983	0005		神奈川県	横浜市	舞岡公園　おおばなの丘		神奈川県横浜市港南区上永谷町										Fate/stay night [Heaven's Feel] II.lost butterfly	フェイトステイナイトヘブンズフィールツーロストバタフライ					ヨコハマシ	フ	14	1	2	
0983	0006		兵庫県	神戸市	風見鶏の館		兵庫県神戸市中央区北野町3-13-3										Fate/stay night [Heaven's Feel] II.lost butterfly	フェイトステイナイトヘブンズフィールツーロストバタフライ					コウベシ	フ	28	1	5	
0983	0007		東京都	中野区	ミニストップ 中野鍋横店		東京都中野区本町4-44-23										Fate/stay night [Heaven's Feel] II.lost butterfly	フェイトステイナイトヘブンズフィールツーロストバタフライ					ナカノク	フ	13	19	2	
0983	0008		東京都	江東区	東雲駅		東京都江東区東雲2-8-10										Fate/stay night [Heaven's Feel] II.lost butterfly	フェイトステイナイトヘブンズフィールツーロストバタフライ					コウトウク	フ	13	8	2	
