作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所2	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
60	0001	完了	東京都	港区	汐留シオサイト 連絡通路	105-0021	東京都港区東新橋1-5		35.665429	139.760382	"https://www.google.co.jp/maps/@35.665599,139.760295,3a,25.9y,134.97h,107.95t/data=!3m4!1e1!3m2!1sueaGX2HqxLHnvH_B6v6x4w!2e0"	17		120	1.2		アルドノア・ゼロ	アルドノアゼロ	第1話で、火星からの親善大使として訪れたアセイラム・ヴァース・アリューシアの暗殺事件を、界塚伊奈帆たちが目撃していた場所。新橋駅への連絡通路になります。	http://www.sio-site.or.jp/			ミナトク	ア	13	22	2	
60	0002	完了	東京都	足立区	千住新橋	120-0015	東京都足立区足立1		35.761099	139.803458	"https://www.google.co.jp/maps/@35.760904,139.803168,3a,21.1y,34.15h,89.66t/data=!3m4!1e1!3m2!1s_XNUrpAqk92SSIfac2pYgg!2e0"	16		120	3		アルドノア・ゼロ	アルドノアゼロ	第2話でトリルラン卿が、ライエ・アリアーシュの父親たち皇女暗殺テロの実行犯たちを口封じのために抹殺していた場所で、鞠戸孝一郎や界塚ユキが所属する地球連合軍のカタクラフト部隊との交戦シーンで、戦場となった橋周辺が描かれていました。オープニングでも同じ場所のカットが使われていました。				アダチク	ア	13	1	2	
60	0003	完了	東京都	足立区	平和橋通り	120-0015	東京都足立区足立1-3		35.761410	139.804795	"https://www.google.co.jp/maps/@35.761484,139.804535,3a,30y,109.82h,100.91t/data=!3m4!1e1!3m2!1sK5-gBR7Uq6ZSN17wo4Xvlg!2e0"	17		120	2		アルドノア・ゼロ	アルドノアゼロ	第2話で接近してくる火星騎士トリルラン卿のカタクラフト（ニロケラス）の迎撃のために、鞠戸孝一郎や界塚ユキが所属するカタクラフト部隊が侵攻予測地に向けて移動していた場所。				アダチク	ア	13	1	2	
60	0004	完了	東京都	新宿区	新宿文庫 前	160-0021	東京都新宿区歌舞伎町1-6		35.693642	139.702943	"https://www.google.co.jp/maps/@35.693692,139.702965,3a,23.5y,199.97h,99.26t/data=!3m4!1e1!3m2!1sMwwsIajfL1Xzly4J_HBelA!2e0?hl=ja"						アルドノア・ゼロ	アルドノアゼロ	第2話冒頭のヴァース帝国の侵攻シーンで、地球連合軍のカタフラクト（アレイオン）が、火星騎士のカタフラクト（アルギュレ）のビームサーベルで刺し貫かれるシーンの場所。座標地点辺りから靖国通り側を望む構図で、新宿文庫の看板や新宿のまっちゃん、SEVEN BANKなどがｃかなり忠実に描かれていました。				シンジュクク	ア	13	11	2	
60	0005	完了	東京都	新宿区	新宿大ガード東交差点	160-0021	東京都新宿区歌舞伎町1-30		35.693698	139.700436	"https://www.google.co.jp/maps/@35.693773,139.70071,3a,34.8y,245.58h,102.07t/data=!3m4!1e1!3m2!1sxpsngNOz2u0Rnqg_LoMrKQ!2e0"						アルドノア・ゼロ	アルドノアゼロ	第2話冒頭のヴァース帝国の侵攻シーンで、無数の地球連合軍のカタフラクト（アレイオン）を制圧し終えた火星騎士のカタフラクト（アルギュレ）が立っていた場所で、西新宿のビル群と、その上空に聳える揚陸城が描かれていました。				シンジュクク	ア	13	11	2	
60	0006	完了	東京都	練馬区	石神井川沿いの遊歩道（南田中橋下）	177-0035	東京都練馬区南田中5		35.739444	139.611140	"https://www.google.co.jp/maps/@35.739751,139.6097887,10a,14.6y/data=!3m5!1e2!3m3!1s13888911!2e1!3e10?hl=ja"						アルドノア・ゼロ	アルドノアゼロ	第2話で界塚伊奈帆が、暗殺を逃れ、光学迷彩ホログラムで民間人に変装していたアセイラム・ヴァース・アリューシアと遭遇した場所。				ネリマク	ア	13	20	2	
60	0007	完了	東京都	練馬区	交差点（都営南田中アパート前）	177-0041	東京都練馬区石神井町1-1		35.740132	139.611327	"https://www.google.co.jp/maps/@35.740132,139.611395,3a,59.5y,222.25h,91.16t/data=!3m4!1e1!3m2!1sE8sehTeq8WDX3zZ2SrYP9Q!2e0?hl=ja"						アルドノア・ゼロ	アルドノアゼロ	第1話の界塚伊奈帆の通学シーンで描かれていた交差点。第2話では、逃げ遅れた市民を探す伊奈帆が、エデルリッゾを目撃したシーンで全く同じカットが描かれていました。				ネリマク	ア	13	20	2	
60	0008	完了	東京都	練馬区	都営南田中アパート29号棟	177-0041	東京都練馬区石神井町1-1-29		35.739433	139.613893	"https://www.google.co.jp/maps/@35.738974,139.613734,3a,41.6y,18.71h,105.01t/data=!3m4!1e1!3m2!1sPudWS89fVfMfe0C50LDYng!2e0?hl=ja"						アルドノア・ゼロ	アルドノアゼロ	第1話の通学シーン冒頭で登場した界塚伊奈帆と姉のユキが暮らす団地で、団地と給水塔が描かれていました。				ネリマク	ア	13	20	2	
60	0009	完了	兵庫県	神戸市	中突堤旅客ターミナル（神戸メリケンパークオリエンタルホテル）	650-0041	兵庫県神戸市中央区新港町4-5		34.679872	135.188733	"https://www.google.co.jp/maps/@34.682139,135.188085,3a,22.7y,171.94h,96.89t/data=!3m5!1e1!3m3!1slGJ3ke6HIxMAAAQYk9tlfQ!2e0!3e11"						アルドノア・ゼロ	アルドノアゼロ	第2話でヴァース帝国の侵攻による大勢の避難民がフェリーに乗船していた「新芦原市／フェリー埠頭」とテロップされていた場所のモデルで、神戸港中突堤旅客ターミナルや、フェリーが描かれていました。				コウベシ	ア	28	1	5	
