作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0796	0001	完了	兵庫県	神戸市	JR 三ノ宮駅	651-0097	兵庫県神戸市中央区布引町4-1-1		34.694839	135.194942	-	13.0					火垂るの墓	ホタルノハカ	冒頭と最後に登場する清太が死んだ駅。設定日は昭和20年9月21日で旧国鉄時代の駅舎描かれています。				コウベシ	ホ	28	1	5	
0796	0002	完了	兵庫県	神戸市	成徳小学校	657-0037	兵庫県神戸市灘区備後町1-3-1		34.715	135.241944	-	13.0					火垂るの墓	ホタルノハカ	清太と節子が変わり果てた母親と再会した学校の校舎のモデル。原作者の野坂昭如の出身校です。残念ながらモデルとなった旧校舎はすでに存在しません。				コウベシ	ホ	28	1	5	
0796	0003	完了	兵庫県	神戸市	御影公会堂	658-0045	兵庫県神戸市東灘区御影石町4-4-1		34.716111	135.249278		16.0					火垂るの墓	ホタルノハカ	空襲から逃れた清太と節子が、母親との待ち合わせ場所だった建物裏の二本松までやって来ます。				コウベシ	ホ	28	1	5	
0796	0004	完了	兵庫県	神戸市	御影小学校	658-0045	兵庫県神戸市東灘区御影石町3-1-1		34.715	135.251667	-	15.0					火垂るの墓	ホタルノハカ	清太と節子が変わり果てた母親と再会した学校。作品年代の当時は御影町立御影国民学校と呼ばれていました。校舎は成徳小学校の旧校舎がモデルとなっています。				コウベシ	ホ	28	1	5	
0796	0005	完了	兵庫県	西宮市	大社中学校	662-0021	兵庫県西宮市神原12-45		34.755083	135.33204		14.0					火垂るの墓	ホタルノハカ	清太が、栄養失調で死んでしまった節子の遺体をを焼いた場所。当時は中学校はなくただの丘でした。				ニシノミヤシ	ホ	28	3	5	
0796	0006	完了	兵庫県	西宮市	ニテコ池	662-0025	兵庫県西宮市北名次町		34.751347	135.333658		13.0				0798-74-6616	火垂るの墓	ホタルノハカ	叔母さんの家を出た清太と節子がこの池の近くの横穴で生活していました。劇中印象的なホタルもこの池のホタルです。ただし現在はホタルは生息していないとのこと。				ニシノミヤシ	ホ	28	3	5	
0796	0007	完了	兵庫県	西宮市	香櫨園浜	662-0933	兵庫県西宮市西波止町		34.724218	135.33126		13.0					火垂るの墓	ホタルノハカ	清太と節子が水浴びをしていた浜辺。				ニシノミヤシ	ホ	28	3	5	
0796	0008	完了	兵庫県	西宮市	西宮回生病院	662-0957	兵庫県西宮市大浜町1-4		34.725354	135.328109		15.0				0798-33-0601	火垂るの墓	ホタルノハカ	清太が、看護師とその母親が話している姿を見かけ、自分の母親と重ねて見てしまう病院				ニシノミヤシ	ホ	28	3	5	
