作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在	重要度
0568	0151	完了	東京都	中央区	臨港消防署（仮庁舎） 前	104-0053	東京都中央区晴海5-1		35.651618	139.773444	"https://www.google.com/maps/@35.6515094,139.7734426,3a,43y,22.88h,97.7t/data=!3m6!1e1!3m4!1s4B0-WCJshR2mJl5JZ-DnvQ!2e0!7i16384!8i8192"						デュラララ!!	デュラララ	第12.5話（番外編）で、セルティ・ストゥルルソンが、折原臨也からの依頼で釣り師風の男から荷物を受け取っていた場所。<br />※開発により周辺の様子が大分変わってしまっています。<br />※臨港消防署（仮庁舎）は移転済。				チュウオウク	テ	13	16	2		
0568	0169	完了	東京都	中央区	豊海水産埠頭	104-0055	東京都中央区豊海町1		35.654622	139.769239	"https://www.google.com/maps/@35.6545504,139.7691293,3a,50y,98.42h,94.61t/data=!3m6!1e1!3m4!1slF4F7vbnynQY50ecudPl6Q!2e0!7i16384!8i8192"						デュラララ!!	デュラララ	第12.5話（番外編）で、黒服の男が、取引前の品物が盗まれたことを電話でボスに報告していた場所。<br />後ろを盗んだ本人と思われる釣り師風の男が歩く姿が描かれていました。				チュウオウク	テ	13	16	2		
0568	0205	完了	東京都	豊島区	首都高速5号池袋線（護国寺出口まで600m標識）	112-0014	東京都文京区関口3		35.714314	139.728914	"https://www.google.com/maps/@35.7141396,139.7290032,3a,15.5y,345.82h,102.95t/data=!3m6!1e1!3m4!1sWfMcGBfTfC5hKDnheeMDMg!2e0!7i13312!8i6656"				5		デュラララ!!	デュラララ	第12.5話（番外編）で、門田京平たちが乗るバンが車の上に赤いバッグが乗っかている事に気づかず走っていた場所で、セルティ・ストゥルルソンを追ってきた黒服の男たちがバンの上のバッグを目撃してターゲットを京平たちに変えて銃撃していました。				トシマク	テ	13	18	2		
0568	0077	完了	東京都	渋谷区	代々木公園イベント広場　1号売店	150-0041	東京都渋谷区神南2-3		35.667323	139.697394	"https://www.google.com/maps/@35.6671178,139.6975327,2a,31.1y,331.83h,92.56t/data=!3m6!1e1!3m4!1slrHyxNQOcYKLOlF-2msuEw!2e0!7i13312!8i6656"						デュラララ!!	デュラララ	第4話で、折原臨也からデュラハンを見たと騒いでいた似顔絵描きの老人がいたと聞いたセルティ・ストゥルルソンが、掃除をしていた職員に老人のことを尋ねていた場所。				シブヤク	テ	13	10	2		
0568	0076	完了	東京都	渋谷区	代々木公園　噴水池	151-0052	東京都渋谷区代々木神園町2		35.670706	139.694816	"https://www.google.com/maps/@35.6706515,139.6949117,2a,42y,31.56h,84.83t/data=!3m6!1e1!3m4!1srJCxQChDGhitLt42Kl8U7w!2e0!7i13312!8i6656"						デュラララ!!	デュラララ	第4話で、折原臨也からデュラハンを見たと騒いでいた似顔絵描きの老人がいたと聞いたセルティ・ストゥルルソンが、老人を探しに来た公園。				シブヤク	テ	13	10	2		
0568	0187	完了	東京都	新宿区	新宿大ガード	160-0022	東京都新宿区新宿3-38		35.693703	139.699622	"https://www.google.com/maps/@35.6936116,139.6990349,3a,15y,84.17h,95.01t/data=!3m6!1e1!3m4!1sV3sBEJdkZk0v6-YWkEbY4A!2e0!7i16384!8i8192"				5		デュラララ!!	デュラララ	第20話Bパート冒頭の遊馬崎ウォーカーによるモノローグシーンで、新宿大ガード西交差点から望む高架線路やヤマダ電機 LABI新宿東口館や靖国通り沿いのビル群が描かれていました。				シンジュクク	テ	13	11	2		
0568	0177	完了	東京都	新宿区	新宿中央公園　六角堂	160-0023	東京都新宿区西新宿2-11		35.688879	139.690219	"https://www.google.com/maps/@35.6888425,139.6901049,3a,42y,70.09h,99t/data=!3m6!1e1!3m4!1sdNPMkWpkUpIzYryrW0VAUg!2e0!7i16384!8i8192"						デュラララ!!	デュラララ	第24話で、折原臨也が法螺田が持っていた拳銃の回収を命じていた比賀から拳銃を受け取っていた場所。<br />「罪歌」の子供である比賀から情報を得ていた園原杏里が姿を現して臨也を襲っていました。				シンジュクク	テ	13	11	2		
0568	0176	完了	東京都	新宿区	LOVEのオブジェ	160-0023	東京都新宿区西新宿6-5		35.692826	139.694261	"https://www.google.com/maps/@35.6927752,139.6943024,2a,56y,347.77h,92.04t/data=!3m6!1e1!3m4!1s5-6smNyD-T4sarZ-8P2xzw!2e0!7i13312!8i6656"						デュラララ!!	デュラララ	第24話で、池袋に抗争を巻き起こし、拳銃の回収も含め自分の思い通りに事が運び、上機嫌で帰って来た折原臨也が、待ち構えていたサイモン・ブレジネフに殴り飛ばされ衝突していたロバート・インディアナ作のオブジェ。				シンジュクク	テ	13	11	2		
0568	0087	完了	東京都	新宿区	職安通り（長光寺前）	169-0073	東京都新宿区百人町1-5		35.698161	139.701034	"https://www.google.com/maps/@35.6981439,139.7011498,3a,19.8y,279.07h,92.42t/data=!3m6!1e1!3m4!1su-7kUOTDGeYU8b3A14jj6Q!2e0!7i13312!8i6656"				5		デュラララ!!	デュラララ	第2話のラストで、折原臨也が自殺に導いた神近莉緒（マゼンダ）を助けたセルティ・ストゥルルソンを臨也が待ち構え、「あんたが正義の味方になったなんて聞いてなかったけどなぁ」と依頼外のことをしたセルティを牽制するかのような言葉をかけていた場所。<br />背景にグレート・インディア 百人町店などが描かれていました。				シンジュクク	テ	13	11	2		
0568	0112	完了	東京都	新宿区	新宿職業安定所前交差点	169-0073	東京都新宿区百人町1-5		35.698120	139.700886	"https://www.google.com/maps/@35.6981439,139.7007608,3a,20.3y,86.91h,86.58t/data=!3m6!1e1!3m4!1sEqnthJt60FwqKDhMrvA-Mw!2e0!7i13312!8i6656"				4.5		デュラララ!!	デュラララ	第12話で、セルティ・ストゥルルソンがやって来るのを待ち構えていた折原臨也が、横断歩道をいたずらっぽく渡る姿を見せてセルティを停めさせていた交差点。<br />心を揺さぶろうと話す臨也に、セルティは何も応えず走り去っていました。				シンジュクク	テ	13	11	2		
