作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0376	0001	完了	東京都	中央区	銀座和光本店	104-0061	東京都中央区銀座4-5-11		35.671655	139.765016		18		0			THE UNLIMITED　兵部京介	ジアンリミテッドヒョウブキョウスケ	第7話で戦前の兵部京介たちを描いたシーンで登場。				チュウオウク	シ	13	16	2	
0376	0002	完了	東京都	台東区	アメ横	110-0005	東京都台東区上野4-7		35.709947	139.774584	"https://www.google.co.jp/maps/@35.710018,139.774573,3a,75y,175.9h,103.74t/data=!3m4!1e1!3m2!1saeVKAzESFixk3NBWSwuEzA!2e0"	18		120	1		THE UNLIMITED　兵部京介	ジアンリミテッドヒョウブキョウスケ	第5話でのメンバーたちが散策していた場所。商店街のゲートや三木の菓子の店舗などが描かれていました。				タイトウク	シ	13	15	2	
0376	0003	完了	東京都	台東区	国立科学博物館	110-8718	東京都台東区上野公園7-20		35.716356	139.776518		16		0		03-5777-8600	THE UNLIMITED　兵部京介	ジアンリミテッドヒョウブキョウスケ	第5話冒頭シーンで外観が描かれていました。	http://www.kahaku.go.jp/	http://www.kahaku.go.jp/		タイトウク	シ	13	15	2	
0376	0004	完了	東京都	台東区	浅草寺	111-0032	東京都台東区浅草2-3-1		35.714731	139.796756		16		0			THE UNLIMITED　兵部京介	ジアンリミテッドヒョウブキョウスケ	第5話で「P.A.N.D.R.A」のメンバーが観光をしていた場所で、香炉の煙を浴びたり、お守りを購入したりしていました。				タイトウク	シ	13	15	2	
0376	0005	完了	東京都	台東区	浅草寺 雷門	111-0032	東京都台東区浅草2-3-1		35.711138	139.796377	"https://www.google.co.jp/maps/@35.7110678,139.7963711,2a,75y,3.65h,115.43t/data=!3m6!1e1!3m4!1sxskfrVGd1pIH4_3q62l9Dg!2e0!7i13312!8i6656"	18		120	1		THE UNLIMITED　兵部京介	ジアンリミテッドヒョウブキョウスケ	第5話でP.A.N.D.R.Aのメンバーが観光をしていた場所。				タイトウク	シ	13	15	2	
0376	0006	完了	東京都	台東区	元祖木村家人形焼本舗	111-0032	東京都台東区浅草2-3-1		35.713157	139.79664		19		0		03-3844-9754	THE UNLIMITED　兵部京介	ジアンリミテッドヒョウブキョウスケ	第5話で買い出し（観光）で訪れたP.A.N.D.R.Aのメンバーが人形焼を買っていた店。				タイトウク	シ	13	15	2	
0376	0007	完了	東京都	台東区	浅草花やしき	111-0032	東京都台東区浅草2-28-1		35.715461	139.794678	"https://www.google.co.jp/maps/@35.715258,139.795024,3a,75y,119.67h,80.38t/data=!3m5!1e1!3m3!1sGLFQnVVH5_Ll9b1jZLL4dw!2e0!3e5"	17		120	1		THE UNLIMITED　兵部京介	ジアンリミテッドヒョウブキョウスケ	第5話でユウギリとアンディ・ヒノミヤが。浅草門、Beeタワー、ローラーコースター、メリーゴーランド、フラワーステージ、お化け屋敷、ディスク・オーなどが描かれていました。作中では名前が「フラワーランド」になっていました。	http://www.hanayashiki.net/			タイトウク	シ	13	15	2	
0376	0008	完了	東京都	北区	旧古河庭園	114-0024	東京都北区西ケ原1-27-39		35.743064	139.745973	"https://www.google.co.jp/maps/@35.7428284,139.7458858,3a,55y,20.45h,108.39t/data=!3m6!1e1!3m4!1sUUnTUkOXNWOgybKWxdAZow!2e0!7i13312!8i6656"	17		0		03-3940-1566	THE UNLIMITED　兵部京介	ジアンリミテッドヒョウブキョウスケ	第7話の過去回想回で、蕾見不二子が警官と海軍士官に暴力を振るったせいで連帯処罰された「帝国陸軍超能部隊」が匿われ、本部を置いた蕾見家別邸のモデル。<br />第8話でも「超能部隊」の本部として引き続き登場。<br />第9話では、深手を負った兵部京介を不二子が匿った旧蕾見家別邸として、第12話ではユウギリの能力による幻覚で、京介がかつての「超能部隊」の仲間に襲われるシーンで再登場。				キタク	シ	13	7	2	
