作品No.	聖地No.	確定	都道府県	市区郡	聖地名	郵便番号	住所	住所２	座標：緯度	座標：経度	SV	倍率	SV過去	Fov	Zoom	電話番号	作品	作品名フリガナ	備考	公式サイトURL	情報参照元URL	備考2	市区町村読み仮名	作品名50音	県順	市順	域順	実在
0256	0001	完了	北海道	上川郡	JR 十勝清水駅	089-0136	北海道上川郡清水町本通1		43.013820	142.879794	"https://www.google.co.jp/maps/@43.0138211,142.8803018,3a,15y,264.61h,93.88t/data=!3m6!1e1!3m4!1s1MIxylYtMT25qQepemTsQA!2e0!7i13312!8i6656"	14.0		120	3		銀の匙 Silver Spoon（第2期）	ギンノサジシルバースプーン	第3話で、御影アキが馬を上手く操れないと悩む八軒勇吾に乗馬の心構えを教えようと馴染みの乗馬クラブに連れて行くシーンで、迎に来たアキの父（御影豪志）と待ち合わせていた駅。				カミカワグン	キ	1	54	1	
0256	0002	完了	北海道	帯広市	帯広の森野球場	082-0082	北海道帯広市南町南7線56-7		42.891056	143.146114	-	13.0		0		0155-48-8338	銀の匙 Silver Spoon（第2期）	ギンノサジシルバースプーン	第1話、第3話、第7話で、駒場一郎が出場した高校野球ブロック決勝戦、第66回秋季北海道高校野球大会の試合が行われていた球場。				オビヒロシ	キ	1	7	1	
0256	0003	完了	北海道	帯広市	西2南11／西2南12交差点	080-0012	北海道帯広市西二条南12		42.918970	143.202346	"https://www.google.co.jp/maps/@42.9191378,143.2024463,3a,35.5y,171.03h,91.42t/data=!3m6!1e1!3m4!1sNRyEFIj8Ph5B6_zzZBDHvA!2e0!7i13312!8i6656"	16.0		120	3		銀の匙 Silver Spoon（第2期）	ギンノサジシルバースプーン	病院を退院したものの、まっすぐ学校に帰るのを躊躇い、壊れたメガネを直すために街の眼鏡屋に行った八軒勇吾が、帰りに信号待ちをしていた交差点。				オビヒロシ	キ	1	7	1	
0256	0004	完了	北海道	帯広市	JR 帯広駅	080-0012	北海道帯広市西二条南12-4		42.918012	143.202023	"https://www.google.co.jp/maps/@42.9173351,143.2018411,3a,24.2y,53.67h,97.05t/data=!3m6!1e1!3m4!1sZQ-r8rExkyjPW4T0G6UFnA!2e0!7i13312!8i6656"	15.0		120	3		銀の匙 Silver Spoon（第2期）	ギンノサジシルバースプーン	第10話で、兄・八軒慎吾の東大受験の時の虎の巻を探すために実家に帰る八軒勇吾が、始発で電車に乗っていた駅。				オビヒロシ	キ	1	7	1	
0256	0005	完了	北海道	帯広市	帯広厚生病院	080-0016	北海道帯広市西六条南8-1		42.922756	143.194577	"https://www.google.co.jp/maps/@42.9232374,143.1952046,3a,25.4y,231.12h,110.94t/data=!3m6!1e1!3m4!1sbDtm0T7Jp9UwaafHaCmM6g!2e0!7i13312!8i6656"	15.0		120	3	0155-24-4161	銀の匙 Silver Spoon（第2期）	ギンノサジシルバースプーン	第6話で、エノゾー祭の準備に頑張り過ぎて過労で倒れた八軒勇吾が入院していた病院。作中では名前が「大蝦夷厚生病院」になっていました。	第6話で、エノゾー祭の準備に頑張り過ぎて過労で倒れた八軒勇吾が入院した病院。作中では名前が「大蝦夷厚生病院」になっていました。			オビヒロシ	キ	1	7	1	
0256	0006	完了	北海道	帯広市	帯廣神社	080-0803	北海道帯広市東三条南2-1		42.932126	143.208786	"https://www.google.co.jp/maps/@42.9306622,143.2090285,3a,18y,350.95h,92.98t/data=!3m6!1e1!3m4!1sK0boz611wm1zCPcbjUoFwA!2e0!7i13312!8i6656"	17.0		120	3	0155-23-3955	銀の匙 Silver Spoon（第2期）	ギンノサジシルバースプーン	第7話で、休暇を利用して八軒勇吾と御影アキが2人でお参りに行った神社で、偶然参拝に来ていた大川進英先輩たちと遭遇していました。鳥居から石燈籠、狛犬、絵馬掛などが描かれていました。作中では名前が「大蝦夷神社」になっていました。				オビヒロシ	キ	1	7	1	
0256	0007	完了	北海道	帯広市	緑ヶ丘公園	080-0846	北海道帯広市字緑ヶ丘2		42.906515	143.186526		13.0		0			銀の匙 Silver Spoon（第2期）	ギンノサジシルバースプーン	街にメガネを直しに行き、おつりを全て募金してしまってバスに乗れず歩いて学校に帰る八軒勇吾が立ち寄っていた公園。帯広百年記念館やベンチ、池などが描かれていました。				オビヒロシ	キ	1	7	1	
0256	0008	完了	北海道	帯広市	十勝柏友会乗馬クラブ	089-1184	北海道帯広市別府町南13線50	鈴木農場内	42.875932	143.138537	"https://www.google.com/maps/@42.8755496,143.1408506,3a,29.8y,289.64h,93.1t/data=!3m6!1e1!3m4!1smwyebtBConBqqvi19D6cCw!2e0!7i13312!8i6656!6m1!1e1?hl=ja"	16.0		120	3		銀の匙 Silver Spoon（第2期）	ギンノサジシルバースプーン	第4話で八軒勇吾たちが出場した乗馬大会の新人戦の会場となっていた乗馬クラブ。作中では名前が「十勝柏遊会乗馬クラブ」になっていました。	http://rc-hakuyukai.com/			オビヒロシ	キ	1	7	1	
0256	0009	完了	北海道	稚内市	宗谷岬	098-6758	北海道稚内市宗谷岬		45.522729	141.936598	"https://www.google.co.jp/maps/@45.522834,141.9364239,-23a,34.6y/data=!3m7!1e2!3m5!1s58162982!2e1!3e10!7i1600!8i1067?hl=ja"	13.0		0			銀の匙 Silver Spoon（第2期）	ギンノサジシルバースプーン	第10話で、御影アキの大学受験の手伝いをすることになった八軒勇吾が、東大に合格した時の勉強法を教えて欲しいと電話をかけた際に、兄の八軒慎吾がいた場所。				ワッカナイシ	キ	1	14	1	
